country_code,customer_id,invoice_number,invoice_date,due_date,invoice_amount,settled_date,process_type
391,6632-CGYHU,6215256535,7/4/2013,8/3/2013,114.44,7/15/2013,Electronic
391,6160-HCSFI,6216182013,8/22/2012,9/21/2012,74.86,9/8/2012,Paper
818,7695-NKUXM,6217512898,8/30/2012,9/29/2012,45.52,9/27/2012,Paper
897,8690-EEBEO,6219456346,5/16/2012,6/15/2012,71.26,7/7/2012,Paper
818,2824-HJQPP,6222252019,3/19/2012,4/18/2012,50.79,4/6/2012,Paper
818,5924-UOPGH,6224002160,1/30/2012,2/29/2012,72.1,2/23/2012,Paper
391,2676-DZINU,6225729341,7/20/2012,8/19/2012,53.89,8/13/2012,Paper
406,9117-LYRCE,6235560565,10/4/2013,11/3/2013,59.73,10/28/2013,Electronic
818,5613-UHVMG,6238372501,11/1/2012,12/1/2012,74.03,12/9/2012,Electronic
818,7946-HJDUR,6242434931,5/29/2013,6/28/2013,40.08,6/18/2013,Electronic
770,6831-FIODB,6247830671,12/22/2012,1/21/2013,63.67,1/19/2013,Paper
897,3676-CQAIF,6248246137,5/3/2012,6/2/2012,56.84,6/8/2012,Paper
391,5529-TBPGK,6248446618,12/9/2012,1/8/2013,49.83,1/12/2013,Paper
406,7600-OISKG,6252751133,1/11/2013,2/10/2013,75.47,2/24/2013,Paper
897,9250-VHLWY,6254234391,11/20/2012,12/20/2012,64.16,12/8/2012,Paper
897,0688-XNJRO,6254565489,11/15/2013,12/15/2013,56.04,1/5/2014,Electronic
897,8942-ERSWK,6256102305,7/22/2013,8/21/2013,14,7/27/2013,Electronic
406,9725-EZTEJ,6265099337,9/28/2012,10/28/2012,55.54,10/30/2012,Electronic
406,9771-QTLGZ,6265467648,8/7/2012,9/6/2012,51.19,8/31/2012,Paper
406,9758-AIEIK,6268305498,1/18/2013,2/17/2013,85.3,2/7/2013,Electronic
406,6833-ETVHD,6268716975,8/22/2012,9/21/2012,44.58,9/11/2012,Electronic
406,5284-DJOZO,6272696799,7/31/2012,8/30/2012,50.38,8/10/2012,Paper
770,0625-TNJFG,6273031192,2/22/2013,3/24/2013,57.64,3/28/2013,Paper
391,7329-TWKLF,6273968942,2/25/2012,3/26/2012,92.11,3/22/2012,Paper
391,5196-TWQXF,6274787669,8/24/2012,9/23/2012,69.54,9/23/2012,Electronic
391,0187-ERLSR,6279951505,11/25/2013,12/25/2013,65.57,12/12/2013,Electronic
770,7856-ODQFO,6287088969,3/8/2013,4/7/2013,61.67,3/31/2013,Electronic
391,9841-XLGBV,6288520521,3/31/2012,4/30/2012,44.43,4/24/2012,Paper
897,7654-DOLHO,6288740790,3/11/2012,4/10/2012,23.05,4/16/2012,Paper
770,7856-ODQFO,6292573032,4/16/2013,5/16/2013,61.14,5/21/2013,Electronic
391,2676-DZINU,6299892020,9/24/2013,10/24/2013,76.66,10/11/2013,Electronic
770,0625-TNJFG,6301784259,8/24/2012,9/23/2012,42.18,9/13/2012,Paper
770,2687-XWAMA,6303890920,11/23/2013,12/23/2013,44.78,12/15/2013,Electronic
391,2423-QOKIO,6309336631,9/10/2013,10/10/2013,76.53,9/25/2013,Electronic
770,2687-XWAMA,6310497928,4/30/2012,5/30/2012,59.73,5/14/2012,Paper
391,2820-XGXSB,6312340515,1/5/2013,2/4/2013,68.5,1/8/2013,Electronic
406,5284-DJOZO,6321822878,2/20/2012,3/21/2012,59.19,3/20/2012,Paper
770,0625-TNJFG,6326625438,1/24/2013,2/23/2013,65.75,2/16/2013,Paper
818,5875-VZQCZ,6332346154,3/18/2012,4/17/2012,63.81,4/7/2012,Paper
770,3993-QUNVJ,6332637140,9/17/2013,10/17/2013,58.09,9/24/2013,Electronic
897,8942-ERSWK,6342800937,11/29/2013,12/29/2013,22.35,12/3/2013,Electronic
391,7841-HROAQ,6345328269,6/10/2013,7/10/2013,68.95,7/8/2013,Paper
406,9117-LYRCE,6346701213,5/16/2012,6/15/2012,29.99,7/2/2012,Paper
391,9212-BTDMX,6354957025,10/2/2012,11/1/2012,57.33,10/19/2012,Electronic
406,4640-FGEJI,6360019650,12/17/2012,1/16/2013,99.67,2/6/2013,Paper
770,3831-FXWYK,6369718990,3/8/2013,4/7/2013,55.46,4/13/2013,Paper
897,1168-BEASA,6375941605,8/16/2013,9/15/2013,52.41,9/11/2013,Paper
770,9149-MATVB,6381931555,11/30/2013,12/30/2013,48.59,12/20/2013,Electronic
406,7245-CKNCN,6391230941,2/7/2012,3/8/2012,75.19,3/6/2012,Paper
406,5164-VMYWJ,6393629835,1/3/2012,2/2/2012,71.33,1/30/2012,Paper
897,7372-CESLR,6393700803,11/9/2013,12/9/2013,40.94,11/30/2013,Electronic
770,3831-FXWYK,6394171039,11/29/2012,12/29/2012,50.3,12/26/2012,Paper
897,6296-UKEUZ,6402352996,6/7/2012,7/7/2012,15.4,6/13/2012,Paper
391,9174-IYKOC,6409983012,3/9/2012,4/8/2012,84.25,4/9/2012,Paper
406,6048-QPZCF,6412855977,11/9/2013,12/9/2013,77.14,11/28/2013,Electronic
391,5920-DPXLN,6425569284,5/10/2012,6/9/2012,35.36,6/10/2012,Paper
818,9181-HEKGV,6428663736,8/29/2012,9/28/2012,74.47,10/10/2012,Paper
406,3448-OWJOT,6438106557,11/12/2012,12/12/2012,84.89,12/12/2012,Electronic
770,6077-FDQRK,6440354171,12/1/2013,12/31/2013,44.41,12/19/2013,Electronic
818,5924-UOPGH,6442249090,1/19/2013,2/18/2013,88.72,2/26/2013,Paper
770,2447-JCFGW,6444186130,9/4/2012,10/4/2012,44.71,9/30/2012,Electronic
770,4460-ZXNDN,6452306428,11/6/2013,12/6/2013,56.03,12/6/2013,Electronic
897,1168-BEASA,6453395358,7/6/2013,8/5/2013,49.75,7/24/2013,Paper
406,7245-CKNCN,6456711996,4/26/2012,5/26/2012,84.99,5/14/2012,Paper
818,7695-NKUXM,6463057288,8/31/2013,9/30/2013,70.76,9/20/2013,Electronic
391,5196-TWQXF,6470441610,5/11/2012,6/10/2012,56.88,6/12/2012,Paper
406,1447-YZKCL,6470819411,10/8/2012,11/7/2012,44.77,11/12/2012,Electronic
406,5573-KSOIA,6471713415,6/2/2013,7/2/2013,91.21,7/14/2013,Paper
391,2125-HJDLA,6474542050,4/5/2013,5/5/2013,45.06,5/5/2013,Electronic
406,9771-QTLGZ,6475160337,8/31/2012,9/30/2012,52.75,9/19/2012,Paper
391,0379-NEVHP,6478764177,10/4/2013,11/3/2013,64.72,10/26/2013,Electronic
391,2676-DZINU,6481259640,10/27/2013,11/26/2013,53.68,11/8/2013,Electronic
406,2621-XCLEH,6482427308,1/13/2012,2/12/2012,80.99,3/14/2012,Paper
391,7841-HROAQ,6484297273,4/25/2012,5/25/2012,73.9,5/16/2012,Paper
818,3568-JJMFW,6495779635,10/11/2012,11/10/2012,89.28,11/7/2012,Electronic
818,5613-UHVMG,6502176136,3/29/2012,4/28/2012,30.03,5/21/2012,Paper
897,8690-EEBEO,6504376538,8/24/2012,9/23/2012,46.39,9/28/2012,Paper
406,9758-AIEIK,6504473012,2/18/2013,3/20/2013,80.56,3/3/2013,Electronic
391,9841-XLGBV,6505128561,11/7/2012,12/7/2012,17.85,12/2/2012,Paper
406,4651-PMEXQ,6511784638,4/9/2013,5/9/2013,81.53,4/25/2013,Electronic
391,8820-BLYDZ,6520680737,9/21/2013,10/21/2013,89.37,9/28/2013,Electronic
391,2423-QOKIO,6522487147,9/23/2012,10/23/2012,73.15,10/18/2012,Paper
391,6160-HCSFI,6525526692,11/7/2012,12/7/2012,62.31,11/28/2012,Paper
391,2820-XGXSB,6528247418,1/4/2013,2/3/2013,84.86,1/8/2013,Electronic
818,6004-KITZM,6530836489,11/19/2012,12/19/2012,54.95,12/5/2012,Paper
391,6632-CGYHU,6534753348,8/10/2013,9/9/2013,60.61,8/22/2013,Electronic
391,7209-MDWKR,6536896937,4/8/2012,5/8/2012,74.28,5/10/2012,Paper
770,0625-TNJFG,6541040836,8/24/2012,9/23/2012,46.2,9/17/2012,Paper
391,5196-TWQXF,6545436181,7/24/2013,8/23/2013,48.04,8/15/2013,Electronic
406,4640-FGEJI,6546750144,2/6/2012,3/7/2012,54.6,3/17/2012,Paper
406,9725-EZTEJ,6548329103,6/11/2013,7/11/2013,81.21,7/13/2013,Electronic
406,4632-QZOKX,6551061352,5/6/2013,6/5/2013,49.83,6/11/2013,Electronic
897,9883-SDWFS,6552135455,7/21/2013,8/20/2013,56.88,8/27/2013,Electronic
406,3448-OWJOT,6552783571,6/10/2012,7/10/2012,94.77,7/16/2012,Paper
897,8690-EEBEO,6555357057,9/9/2012,10/9/2012,102.79,10/23/2012,Paper
897,9286-VLKMI,6556553111,2/28/2013,3/30/2013,36.13,3/3/2013,Electronic
897,9460-VAZGD,6556605926,12/22/2012,1/21/2013,50.82,1/9/2013,Paper
406,8976-AMJEO,6559779926,9/14/2013,10/14/2013,66.75,10/5/2013,Electronic
770,7758-WKLVM,6569769457,7/4/2013,8/3/2013,55.12,8/2/2013,Electronic
770,2447-JCFGW,6571920928,8/23/2013,9/22/2013,47.63,9/17/2013,Electronic
818,6004-KITZM,6578598443,3/21/2013,4/20/2013,54.33,4/9/2013,Paper
391,0379-NEVHP,6579967070,11/6/2013,12/6/2013,59.56,11/17/2013,Electronic
406,8389-TCXFQ,6584242369,9/11/2012,10/11/2012,46.35,10/9/2012,Electronic
406,5164-VMYWJ,6590705536,3/23/2013,4/22/2013,59.54,4/11/2013,Paper
897,9883-SDWFS,6595838571,11/4/2013,12/4/2013,40.88,11/27/2013,Electronic
391,3569-VJWXS,6604379824,5/24/2013,6/23/2013,61.84,6/6/2013,Electronic
406,3448-OWJOT,6607624258,4/23/2012,5/23/2012,56.31,6/21/2012,Paper
770,3993-QUNVJ,6609044576,7/8/2012,8/7/2012,47.48,8/1/2012,Paper
391,3598-DNURW,6610467625,2/1/2012,3/2/2012,84.13,2/19/2012,Paper
818,8887-NCUZC,6612036759,6/1/2012,7/1/2012,34.27,7/1/2012,Paper
897,8690-EEBEO,6612984395,3/22/2012,4/21/2012,64.1,4/26/2012,Paper
770,3993-QUNVJ,6614325540,3/20/2013,4/19/2013,63.32,4/15/2013,Electronic
818,7695-NKUXM,6624530768,8/17/2012,9/16/2012,55.22,9/14/2012,Paper
391,2820-XGXSB,6626163507,2/11/2012,3/12/2012,64.87,2/14/2012,Electronic
897,9286-VLKMI,6630363984,10/18/2012,11/17/2012,53.68,10/28/2012,Paper
391,0187-ERLSR,6637423646,5/25/2013,6/24/2013,53.59,6/2/2013,Paper
391,8820-BLYDZ,6639236295,2/3/2013,3/5/2013,60.75,2/13/2013,Paper
770,7050-KQLDO,6640953472,9/14/2013,10/14/2013,55.88,10/1/2013,Electronic
406,1447-YZKCL,6655280733,1/16/2013,2/15/2013,70.75,2/6/2013,Electronic
770,5592-UQXSS,6656581289,11/14/2012,12/14/2012,60.03,12/12/2012,Paper
818,5613-UHVMG,6659854030,2/4/2012,3/5/2012,75.04,3/7/2012,Paper
770,9323-NDIOV,6662053878,9/21/2013,10/21/2013,61.47,10/21/2013,Electronic
406,6048-QPZCF,6672426133,3/4/2013,4/3/2013,98.68,3/26/2013,Electronic
770,0465-DTULQ,6674900941,10/20/2013,11/19/2013,46.07,11/10/2013,Electronic
818,5613-UHVMG,6678784921,10/19/2012,11/18/2012,74.37,11/15/2012,Electronic
770,3831-FXWYK,6681774550,4/28/2013,5/28/2013,67.23,5/23/2013,Electronic
770,4460-ZXNDN,6685297571,5/29/2013,6/28/2013,101.06,7/25/2013,Paper
818,5924-UOPGH,6685760751,8/28/2013,9/27/2013,71.19,9/25/2013,Electronic
770,7758-WKLVM,6687811896,6/6/2013,7/6/2013,63.74,7/25/2013,Electronic
897,0688-XNJRO,6689193712,2/11/2012,3/12/2012,27.22,3/15/2012,Paper
770,2447-JCFGW,6712328426,9/19/2012,10/19/2012,33.62,10/10/2012,Electronic
897,7654-DOLHO,6712873885,3/16/2012,4/15/2012,33.75,4/15/2012,Paper
391,8156-PCYBM,6713223940,7/5/2012,8/4/2012,55.53,7/30/2012,Electronic
770,7758-WKLVM,6714694728,11/5/2012,12/5/2012,41.61,12/30/2012,Electronic
770,2447-JCFGW,6719635094,2/22/2013,3/24/2013,49.56,3/22/2013,Electronic
818,2824-HJQPP,6723004451,5/21/2012,6/20/2012,60.2,6/20/2012,Paper
897,7654-DOLHO,6726677387,9/19/2013,10/19/2013,50.16,10/24/2013,Electronic
391,7841-HROAQ,6727591183,12/13/2012,1/12/2013,73,1/4/2013,Paper
391,2125-HJDLA,6732317450,10/23/2013,11/22/2013,62.04,12/6/2013,Electronic
406,7600-OISKG,6733279966,6/20/2012,7/20/2012,45.48,7/15/2012,Paper
818,8887-NCUZC,6734044490,7/5/2013,8/4/2013,13.15,8/1/2013,Electronic
406,8389-TCXFQ,6736160445,5/7/2012,6/6/2012,30.53,6/19/2012,Paper
406,9771-QTLGZ,6740833908,11/16/2013,12/16/2013,55.94,11/29/2013,Electronic
406,9725-EZTEJ,6741751706,3/17/2013,4/16/2013,96.22,3/30/2013,Electronic
770,9323-NDIOV,6746571543,4/25/2013,5/25/2013,43.62,5/19/2013,Electronic
897,1408-OQZUE,6753688990,1/16/2013,2/15/2013,61.39,2/5/2013,Electronic
770,9323-NDIOV,6759921255,10/8/2013,11/7/2013,69.18,11/2/2013,Electronic
406,9322-YCTQO,6762807531,10/5/2012,11/4/2012,97.91,11/8/2012,Electronic
391,5529-TBPGK,6780577164,9/9/2012,10/9/2012,75.34,10/10/2012,Paper
391,5920-DPXLN,6784166467,7/20/2012,8/19/2012,63.57,8/17/2012,Paper
897,9286-VLKMI,6791824606,9/25/2013,10/25/2013,39.45,9/30/2013,Electronic
770,5592-UQXSS,6791929008,2/2/2012,3/3/2012,44.92,3/10/2012,Paper
897,0688-XNJRO,6793125916,12/14/2012,1/13/2013,40.86,1/14/2013,Electronic
406,0783-PEPYR,6805978922,1/8/2012,2/7/2012,63.92,2/20/2012,Paper
818,5924-UOPGH,6810105370,1/11/2013,2/10/2013,92.82,1/31/2013,Paper
818,8887-NCUZC,6813183069,6/1/2012,7/1/2012,34.41,7/6/2012,Paper
818,5924-UOPGH,6814227281,4/21/2012,5/21/2012,96.82,5/9/2012,Paper
391,9841-XLGBV,6816625096,6/10/2012,7/10/2012,47.52,7/8/2012,Paper
897,1168-BEASA,6826164955,4/21/2013,5/21/2013,51.65,5/13/2013,Paper
818,8887-NCUZC,6830035207,9/26/2013,10/26/2013,31.45,11/4/2013,Electronic
406,2621-XCLEH,6837368660,3/1/2013,3/31/2013,58.96,4/25/2013,Electronic
897,7372-CESLR,6843062937,2/16/2012,3/17/2012,47.45,3/17/2012,Paper
391,9014-WENVB,6844525193,10/16/2012,11/15/2012,58.76,11/14/2012,Paper
770,7228-LEPPM,6845689075,7/10/2013,8/9/2013,46.4,8/19/2013,Electronic
406,7938-EVASK,6846122698,5/30/2012,6/29/2012,68.22,7/6/2012,Paper
770,5592-UQXSS,6863821110,4/9/2012,5/9/2012,64.41,5/7/2012,Paper
406,9725-EZTEJ,6864971541,2/2/2012,3/3/2012,73.82,2/28/2012,Paper
391,5920-DPXLN,6870131864,9/29/2013,10/29/2013,43.81,10/12/2013,Electronic
897,1168-BEASA,6873740038,4/8/2012,5/8/2012,45.14,4/25/2012,Paper
897,9286-VLKMI,6876100884,12/14/2012,1/13/2013,36.71,12/25/2012,Paper
391,5196-TWQXF,6878013470,9/28/2012,10/28/2012,51.1,10/17/2012,Electronic
770,4460-ZXNDN,6878680146,11/7/2013,12/7/2013,52.84,11/30/2013,Electronic
391,5920-DPXLN,6879549553,1/17/2013,2/16/2013,47.55,2/2/2013,Electronic
818,5148-SYKLB,6882106680,2/12/2012,3/13/2012,69.43,3/4/2012,Paper
818,6627-ELFBK,6884520592,11/22/2013,12/22/2013,44.89,12/27/2013,Electronic
897,7654-DOLHO,6885613614,4/20/2012,5/20/2012,33.01,5/12/2012,Electronic
770,3993-QUNVJ,6892063887,4/18/2013,5/18/2013,58.44,4/26/2013,Electronic
406,4640-FGEJI,6895920102,5/31/2012,6/30/2012,65.13,6/27/2012,Paper
391,8820-BLYDZ,6895927608,1/16/2012,2/15/2012,78.37,1/23/2012,Paper
406,3448-OWJOT,6900171661,6/25/2013,7/25/2013,53.34,7/30/2013,Electronic
770,2026-XLBER,6902670844,6/12/2013,7/12/2013,44.05,6/28/2013,Electronic
770,2026-XLBER,6904628715,11/24/2012,12/24/2012,65.07,12/3/2012,Electronic
391,2820-XGXSB,6906890052,12/26/2012,1/25/2013,72.14,1/8/2013,Electronic
770,7050-KQLDO,6915911592,1/22/2013,2/21/2013,43.12,2/3/2013,Electronic
818,8102-ABPKQ,6922423741,1/25/2012,2/24/2012,66.92,3/12/2012,Paper
818,2824-HJQPP,6926621731,11/3/2013,12/3/2013,64.67,11/16/2013,Electronic
770,0625-TNJFG,6929479378,3/20/2012,4/19/2012,27.08,4/11/2012,Paper
391,2676-DZINU,6932718624,2/16/2012,3/17/2012,72.79,3/7/2012,Paper
770,9149-MATVB,6937126139,7/6/2012,8/5/2012,52.74,8/5/2012,Paper
406,8389-TCXFQ,6941328190,8/1/2012,8/31/2012,71.83,9/4/2012,Paper
770,2447-JCFGW,6946879920,11/4/2012,12/4/2012,37.49,11/23/2012,Electronic
897,9286-VLKMI,6950783855,3/21/2012,4/20/2012,88.13,4/6/2012,Paper
818,2824-HJQPP,6959096166,6/27/2013,7/27/2013,55.34,7/20/2013,Paper
897,9883-SDWFS,6959534505,11/15/2012,12/15/2012,10.36,12/8/2012,Paper
406,5284-DJOZO,6960019922,7/21/2012,8/20/2012,79.58,7/29/2012,Paper
770,2026-XLBER,6961910816,8/26/2013,9/25/2013,59.78,9/21/2013,Electronic
770,2447-JCFGW,6964839828,6/26/2012,7/26/2012,68.12,7/23/2012,Paper
391,5920-DPXLN,6965323270,2/23/2013,3/25/2013,58.98,3/12/2013,Electronic
406,7600-OISKG,6969986224,4/11/2013,5/11/2013,59.08,5/19/2013,Paper
391,7329-TWKLF,6970184838,8/28/2013,9/27/2013,81.28,9/22/2013,Paper
897,9286-VLKMI,6974701547,9/27/2012,10/27/2012,14.22,10/4/2012,Paper
770,4460-ZXNDN,6984488539,3/21/2013,4/20/2013,84.43,5/20/2013,Paper
818,2824-HJQPP,6985831527,10/22/2013,11/21/2013,66.72,11/10/2013,Electronic
406,4092-ZAVRG,6988048839,6/5/2012,7/5/2012,71.6,6/6/2012,Electronic
818,7695-NKUXM,6998465986,2/14/2012,3/15/2012,30.05,2/21/2012,Paper
897,9883-SDWFS,7005945991,4/23/2013,5/23/2013,32.75,5/26/2013,Paper
818,2824-HJQPP,7008503597,1/2/2013,2/1/2013,50.66,1/24/2013,Paper
770,0706-NRGUP,7009543833,8/3/2012,9/2/2012,23.38,9/3/2012,Paper
406,9117-LYRCE,7022172137,5/21/2012,6/20/2012,63.33,7/11/2012,Paper
391,5920-DPXLN,7022807641,3/3/2012,4/2/2012,61.17,3/29/2012,Paper
818,5613-UHVMG,7032806438,2/14/2012,3/15/2012,46.66,3/27/2012,Paper
406,4632-QZOKX,7043574740,2/14/2012,3/15/2012,83.42,3/20/2012,Paper
391,7329-TWKLF,7043895839,5/2/2012,6/1/2012,120.76,5/24/2012,Paper
770,7260-ZHAKS,7050267416,8/21/2013,9/20/2013,68.16,9/11/2013,Electronic
391,9841-XLGBV,7056189326,5/20/2012,6/19/2012,53.81,6/17/2012,Paper
770,0625-TNJFG,7056862793,7/7/2013,8/6/2013,68.03,8/1/2013,Paper
770,7856-ODQFO,7059816083,9/8/2013,10/8/2013,38,10/2/2013,Electronic
770,9928-IJYBQ,7074243715,9/3/2013,10/3/2013,69.29,10/4/2013,Electronic
818,3271-HYHDN,7074598959,4/6/2013,5/6/2013,42.25,4/11/2013,Paper
406,8389-TCXFQ,7076480298,5/18/2013,6/17/2013,51.53,6/3/2013,Electronic
818,5924-UOPGH,7083555556,5/31/2012,6/30/2012,84.26,6/9/2012,Paper
818,9181-HEKGV,7084470394,6/1/2013,7/1/2013,81.53,7/13/2013,Paper
406,7938-EVASK,7085238926,8/13/2013,9/12/2013,63.32,9/11/2013,Electronic
818,8102-ABPKQ,7091388946,2/12/2013,3/14/2013,60.3,4/6/2013,Paper
897,8942-ERSWK,7091811282,8/18/2012,9/17/2012,15.18,8/25/2012,Paper
391,5196-TWQXF,7092718520,12/2/2012,1/1/2013,50.17,12/24/2012,Electronic
897,7654-DOLHO,7093044151,1/25/2013,2/24/2013,7.08,2/19/2013,Electronic
818,2824-HJQPP,7096221227,9/2/2013,10/2/2013,66.59,10/3/2013,Paper
391,7329-TWKLF,7097948653,1/9/2012,2/8/2012,56.86,1/27/2012,Paper
391,0709-LZRJV,7100218787,7/23/2013,8/22/2013,61.89,8/10/2013,Electronic
406,9758-AIEIK,7101585538,12/19/2012,1/18/2013,65.49,1/23/2013,Electronic
897,7654-DOLHO,7108337906,7/3/2013,8/2/2013,17.12,8/1/2013,Electronic
770,6831-FIODB,7115348997,11/23/2013,12/23/2013,47.47,12/12/2013,Electronic
391,3569-VJWXS,7117238418,3/3/2012,4/2/2012,36.26,3/28/2012,Paper
406,7938-EVASK,7117316793,11/17/2012,12/17/2012,62.17,1/4/2013,Paper
897,1408-OQZUE,7127477711,11/25/2013,12/25/2013,41.08,1/2/2014,Electronic
391,2676-DZINU,7133128659,9/9/2013,10/9/2013,48.52,9/19/2013,Electronic
406,4651-PMEXQ,7138243506,4/26/2012,5/26/2012,96.76,5/24/2012,Paper
770,6077-FDQRK,7142055006,3/7/2013,4/6/2013,56.6,4/1/2013,Electronic
770,7856-ODQFO,7152404667,1/13/2013,2/12/2013,56.6,2/9/2013,Electronic
897,0688-XNJRO,7152757733,11/16/2012,12/16/2012,39.39,1/3/2013,Electronic
770,9149-MATVB,7152768721,8/21/2013,9/20/2013,81.85,9/8/2013,Electronic
770,6077-FDQRK,7166848125,9/25/2013,10/25/2013,52.45,10/12/2013,Electronic
406,1447-YZKCL,7167433652,2/8/2012,3/9/2012,48.47,3/18/2012,Paper
897,6391-GBFQJ,7170674351,9/9/2013,10/9/2013,7.96,9/22/2013,Paper
391,8156-PCYBM,7171739266,2/14/2012,3/15/2012,76.47,3/28/2012,Paper
391,8820-BLYDZ,7175346419,4/1/2012,5/1/2012,100.7,4/16/2012,Paper
818,6004-KITZM,7176685266,3/10/2012,4/9/2012,75.99,4/1/2012,Paper
897,9460-VAZGD,7186710473,3/28/2013,4/27/2013,55.57,4/19/2013,Paper
406,8976-AMJEO,7190128567,12/29/2012,1/28/2013,83.93,1/18/2013,Electronic
391,5920-DPXLN,7197069769,2/27/2012,3/28/2012,48.75,3/19/2012,Paper
770,5592-UQXSS,7197991217,3/26/2013,4/25/2013,48.98,4/21/2013,Electronic
818,7946-HJDUR,7200684326,10/21/2013,11/20/2013,55.21,11/6/2013,Electronic
770,0625-TNJFG,7203564937,11/21/2013,12/21/2013,92.48,12/12/2013,Electronic
391,3569-VJWXS,7210230347,6/10/2012,7/10/2012,43.89,7/12/2012,Paper
818,3568-JJMFW,7211101726,8/28/2012,9/27/2012,79.43,9/12/2012,Electronic
391,0187-ERLSR,7214076449,6/16/2012,7/16/2012,64.47,7/4/2012,Paper
818,9181-HEKGV,7214943606,4/21/2012,5/21/2012,88.36,6/12/2012,Paper
897,9883-SDWFS,7217104959,4/10/2012,5/10/2012,20.99,5/20/2012,Paper
391,2820-XGXSB,7218524698,3/17/2012,4/16/2012,80.15,3/23/2012,Electronic
770,5592-UQXSS,7218542419,10/15/2012,11/14/2012,46.64,11/8/2012,Paper
406,1447-YZKCL,7218760518,8/18/2013,9/17/2013,62.93,9/21/2013,Electronic
391,9014-WENVB,7237340902,2/3/2012,3/4/2012,68.48,3/5/2012,Paper
391,2676-DZINU,7244293293,10/16/2012,11/15/2012,69.58,10/30/2012,Paper
406,7938-EVASK,7249316066,7/21/2013,8/20/2013,78.68,9/2/2013,Electronic
897,8942-ERSWK,7254664069,7/26/2012,8/25/2012,13.36,8/6/2012,Paper
770,7260-ZHAKS,7259837539,4/13/2012,5/13/2012,67.29,5/12/2012,Paper
770,2447-JCFGW,7270249713,8/4/2012,9/3/2012,86.83,9/6/2012,Electronic
406,8389-TCXFQ,7277413369,2/9/2013,3/11/2013,62.41,3/28/2013,Electronic
391,7209-MDWKR,7282316945,5/5/2013,6/4/2013,74.7,6/10/2013,Paper
391,0379-NEVHP,7285560671,8/16/2013,9/15/2013,70.9,8/31/2013,Electronic
770,3831-FXWYK,7295000938,9/18/2013,10/18/2013,58.65,10/29/2013,Electronic
897,8942-ERSWK,7296232451,2/9/2013,3/11/2013,40.52,2/17/2013,Electronic
770,2687-XWAMA,7298116315,1/28/2012,2/27/2012,60.17,2/8/2012,Paper
391,9014-WENVB,7303916505,1/31/2012,3/1/2012,69.55,2/28/2012,Paper
818,8887-NCUZC,7310206701,7/17/2013,8/16/2013,36.21,8/28/2013,Electronic
391,8820-BLYDZ,7314902402,7/12/2013,8/11/2013,71.96,7/14/2013,Electronic
770,0465-DTULQ,7314906808,4/10/2012,5/10/2012,60.35,5/3/2012,Paper
770,2026-XLBER,7329436593,9/24/2013,10/24/2013,43.71,10/6/2013,Electronic
391,9841-XLGBV,7332034292,6/12/2013,7/12/2013,53.53,6/30/2013,Electronic
406,8976-AMJEO,7336219886,6/22/2013,7/22/2013,62.94,7/22/2013,Electronic
770,7856-ODQFO,7344346525,4/5/2012,5/5/2012,23.53,4/23/2012,Paper
770,7228-LEPPM,7356874575,7/17/2013,8/16/2013,56.73,8/30/2013,Electronic
770,7228-LEPPM,7358381863,6/19/2012,7/19/2012,60.46,7/29/2012,Electronic
897,8942-ERSWK,7361584692,11/27/2012,12/27/2012,35.49,12/11/2012,Paper
770,4460-ZXNDN,7364920654,10/1/2012,10/31/2012,58.19,11/21/2012,Paper
897,9286-VLKMI,7365861488,10/5/2013,11/4/2013,91.42,10/8/2013,Electronic
406,4640-FGEJI,7369923093,3/24/2013,4/23/2013,97.33,5/10/2013,Paper
818,3568-JJMFW,7372190093,6/14/2012,7/14/2012,50.63,7/2/2012,Electronic
770,4460-ZXNDN,7372412216,9/28/2012,10/28/2012,90.57,11/2/2012,Paper
391,8156-PCYBM,7373872006,10/21/2012,11/20/2012,70.12,11/22/2012,Electronic
406,8389-TCXFQ,7379159223,2/1/2013,3/3/2013,55,2/22/2013,Electronic
406,8389-TCXFQ,7394801898,5/27/2013,6/26/2013,50.89,6/10/2013,Electronic
897,8942-ERSWK,7400497460,7/14/2012,8/13/2012,16.31,7/26/2012,Paper
897,0688-XNJRO,7403439811,6/2/2013,7/2/2013,41.56,7/9/2013,Electronic
818,5613-UHVMG,7406229116,1/24/2013,2/23/2013,61.02,3/16/2013,Electronic
391,8156-PCYBM,7410471356,9/7/2012,10/7/2012,50.88,10/8/2012,Electronic
818,3271-HYHDN,7419219204,2/7/2012,3/8/2012,72.49,2/10/2012,Paper
897,8690-EEBEO,7421024088,3/26/2013,4/25/2013,57.97,5/22/2013,Electronic
770,9928-IJYBQ,7423547921,12/15/2012,1/14/2013,60.47,1/19/2013,Electronic
770,3831-FXWYK,7424213127,7/13/2013,8/12/2013,46.56,8/12/2013,Electronic
818,8887-NCUZC,7427150614,7/5/2012,8/4/2012,7.74,8/6/2012,Paper
818,2824-HJQPP,7450963607,2/12/2013,3/14/2013,65.7,3/12/2013,Paper
391,8156-PCYBM,7459726574,3/27/2013,4/26/2013,74.57,4/28/2013,Electronic
818,6004-KITZM,7461173643,11/25/2012,12/25/2012,79.42,12/10/2012,Paper
897,1168-BEASA,7463017763,11/29/2012,12/29/2012,63.76,12/27/2012,Paper
